date,expiry,dte,spot_at_entry,ce_entry,pe_entry,combined_premium,ce_exit,pe_exit,ce_sl_hit,pe_sl_hit,ce_pnl,pe_pnl,total_pnl,charges,net_pnl,exit_reason,ce_trailing_activated,pe_trailing_activated,ce_exit_sl_type,pe_exit_sl_type,entry_time,ce_exit_time,pe_exit_time,trade_number,_last_exit_ts
2021-10-11,2021-10-12,1,17891.3,99.0,103.95,202.95,101.35,88.1,False,False,-152.75,1030.25,877.5,117.94,759.56,hard_exit,False,False,fixed,fixed,09:30,2021-10-11 15:15:00+05:30,2021-10-11 15:15:00+05:30,1,2021-10-11 15:15:00+05:30
2021-10-12,2021-10-12,0,17943.25,88.9,99.85,188.75,115.57,79.95,True,False,-1733.55,1293.5,-440.05,140.66,-580.71,hard_exit,False,False,fixed,fixed,09:30,2021-10-12 09:31:00+05:30,2021-10-12 15:15:00+05:30,1,2021-10-12 15:15:00+05:30
2021-10-13,2021-10-19,4,18093.55,59.75,78.0,137.75,77.68,51.75,True,False,-1165.12,1706.25,541.13,134.01,407.12,hard_exit,False,False,fixed,fixed,09:45,2021-10-13 09:51:00+05:30,2021-10-13 15:15:00+05:30,1,2021-10-13 15:15:00+05:30
2021-10-14,2021-10-19,3,18267.75,43.65,33.1,76.75,12.45,43.03,False,True,2028.0,-645.45,1382.55,126.26,1256.29,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2021-10-14 13:02:00+05:30,2021-10-14 09:46:00+05:30,1,2021-10-14 13:02:00+05:30
2021-10-14,2021-10-19,3,18299.5,18.2,19.6,37.8,2.2,7.6,False,False,1040.0,780.0,1820.0,97.77,1722.23,winner_booking_ce_12pct,False,False,fixed,fixed,09:40,2021-10-14 14:54:00+05:30,2021-10-14 14:23:00+05:30,2,2021-10-14 14:54:00+05:30
2021-10-18,2021-10-19,1,18495.55,109.6,114.35,223.95,124.8,85.15,False,False,-988.0,1898.0,910.0,120.41,789.59,hard_exit,False,False,fixed,fixed,09:30,2021-10-18 15:15:00+05:30,2021-10-18 15:15:00+05:30,1,2021-10-18 15:15:00+05:30
2021-10-19,2021-10-19,0,18581.65,78.7,103.45,182.15,102.31,84.1,True,False,-1534.65,1257.75,-276.9,139.78,-416.68,hard_exit,False,False,fixed,fixed,09:30,2021-10-19 09:32:00+05:30,2021-10-19 15:15:00+05:30,1,2021-10-19 15:15:00+05:30
2021-10-20,2021-10-26,4,18404.65,98.25,82.5,180.75,92.15,48.9,False,False,396.5,2184.0,2580.5,114.26,2466.24,hard_exit,False,False,fixed,fixed,09:45,2021-10-20 15:15:00+05:30,2021-10-20 15:15:00+05:30,1,2021-10-20 15:15:00+05:30
2021-10-21,2021-10-26,3,18271.5,75.1,42.25,117.35,21.2,54.92,False,True,3503.5,-823.88,2679.62,130.27,2549.35,winner_booking_ce_28pct,False,False,fixed,fixed,09:40,2021-10-21 14:06:00+05:30,2021-10-21 09:41:00+05:30,1,2021-10-21 14:06:00+05:30
2021-10-21,2021-10-26,3,18144.9,13.85,16.0,29.85,18.0,2.2,True,False,-270.07,897.0,626.93,121.16,505.77,winner_booking_pe_14pct,False,False,fixed,fixed,09:40,2021-10-21 14:56:00+05:30,2021-10-21 14:59:00+05:30,2,2021-10-21 14:59:00+05:30
2021-10-22,2021-10-26,2,18281.25,134.3,146.35,280.65,174.59,113.35,True,False,-2618.85,2145.0,-473.85,151.59,-625.44,hard_exit,False,False,fixed,fixed,09:35,2021-10-22 14:30:00+05:30,2021-10-22 15:15:00+05:30,1,2021-10-22 15:15:00+05:30
2021-10-25,2021-10-26,1,18066.5,164.9,125.3,290.2,143.5,101.0,False,False,1391.0,1579.5,2970.5,127.0,2843.5,hard_exit,False,False,fixed,fixed,09:30,2021-10-25 15:15:00+05:30,2021-10-25 15:15:00+05:30,1,2021-10-25 15:15:00+05:30
2021-10-26,2021-10-26,0,18244.3,115.05,107.8,222.85,149.56,65.35,True,False,-2243.48,2759.25,515.78,144.12,371.66,hard_exit,False,False,fixed,fixed,09:30,2021-10-26 10:48:00+05:30,2021-10-26 15:15:00+05:30,1,2021-10-26 15:15:00+05:30
2021-10-27,2021-11-02,4,18311.55,92.6,78.5,171.1,83.05,55.3,False,False,620.75,1508.0,2128.75,113.39,2015.36,hard_exit,False,False,fixed,fixed,09:45,2021-10-27 15:15:00+05:30,2021-10-27 15:15:00+05:30,1,2021-10-27 15:15:00+05:30
2021-10-28,2021-11-02,3,18081.5,54.2,59.2,113.4,70.46,12.6,True,False,-1056.9,3029.0,1972.1,130.24,1841.86,winner_booking_pe_21pct,False,False,fixed,fixed,09:40,2021-10-28 09:44:00+05:30,2021-10-28 14:27:00+05:30,1,2021-10-28 14:27:00+05:30
2021-10-28,2021-11-02,3,17862.85,28.7,1.25,29.95,22.5,1.62,False,True,403.0,-24.38,378.62,121.32,257.3,hard_exit,False,False,fixed,fixed,09:40,2021-10-28 15:15:00+05:30,2021-10-28 15:13:00+05:30,2,2021-10-28 15:15:00+05:30
2021-10-29,2021-11-02,2,17722.35,202.05,155.35,357.4,155.7,122.2,False,False,3012.75,2154.75,5167.5,133.62,5033.88,hard_exit,False,False,fixed,fixed,09:35,2021-10-29 15:15:00+05:30,2021-10-29 15:15:00+05:30,1,2021-10-29 15:15:00+05:30
2021-12-01,2021-12-07,4,17134.65,94.95,104.8,199.75,123.44,54.7,True,False,-1851.52,3256.5,1404.97,140.83,1264.14,hard_exit,False,False,fixed,fixed,09:45,2021-12-01 09:47:00+05:30,2021-12-01 15:15:00+05:30,1,2021-12-01 15:15:00+05:30
2021-12-02,2021-12-07,3,17258.35,56.85,56.95,113.8,14.8,74.04,False,True,2733.25,-1110.53,1622.72,130.5,1492.22,winner_booking_ce_26pct,False,False,fixed,fixed,09:40,2021-12-02 13:33:00+05:30,2021-12-02 09:43:00+05:30,1,2021-12-02 13:33:00+05:30
2021-12-02,2021-12-07,3,17321.2,33.45,18.1,51.55,9.1,23.53,False,True,1582.75,-352.95,1229.8,123.36,1106.44,winner_booking_ce_27pct,False,False,fixed,fixed,09:40,2021-12-02 14:24:00+05:30,2021-12-02 14:24:00+05:30,2,2021-12-02 14:24:00+05:30
2021-12-02,2021-12-07,3,17387.6,1.05,22.95,24.0,1.37,6.3,True,False,-20.48,1082.25,1061.78,120.19,941.58,winner_booking_pe_27pct,False,False,fixed,fixed,09:40,2021-12-02 15:10:00+05:30,2021-12-02 15:14:00+05:30,3,2021-12-02 15:14:00+05:30
2021-12-03,2021-12-07,2,17468.1,157.1,139.1,296.2,150.0,143.1,False,False,461.5,-260.0,201.5,129.42,72.08,hard_exit,False,False,fixed,fixed,09:35,2021-12-03 15:15:00+05:30,2021-12-03 15:15:00+05:30,1,2021-12-03 15:15:00+05:30
2021-12-06,2021-12-07,1,17152.5,152.3,138.05,290.35,145.7,115.35,False,False,429.0,1475.5,1904.5,127.68,1776.82,hard_exit,False,False,fixed,fixed,09:30,2021-12-06 15:15:00+05:30,2021-12-06 15:15:00+05:30,1,2021-12-06 15:15:00+05:30
2021-12-07,2021-12-07,0,17025.8,107.65,126.05,233.7,117.6,80.35,False,False,-646.75,2970.5,2323.75,120.7,2203.05,hard_exit,False,False,fixed,fixed,09:30,2021-12-07 15:15:00+05:30,2021-12-07 15:15:00+05:30,1,2021-12-07 15:15:00+05:30
2021-12-08,2021-12-14,4,17413.4,88.85,74.2,163.05,74.15,48.65,False,False,955.5,1660.75,2616.25,112.13,2504.12,hard_exit,False,False,fixed,fixed,09:45,2021-12-08 15:15:00+05:30,2021-12-08 15:15:00+05:30,1,2021-12-08 15:15:00+05:30
2021-12-09,2021-12-14,3,17475.05,36.35,65.8,102.15,47.26,18.9,True,False,-708.82,3048.5,2339.68,128.68,2211.0,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2021-12-09 09:41:00+05:30,2021-12-09 13:06:00+05:30,1,2021-12-09 13:06:00+05:30
2021-12-09,2021-12-14,3,17491.65,22.7,29.2,51.9,29.51,37.96,True,True,-442.65,-569.4,-1012.05,101.18,-1113.23,both_sl_hit,False,False,fixed,fixed,09:40,2021-12-09 13:56:00+05:30,2021-12-09 14:11:00+05:30,2,2021-12-09 14:11:00+05:30
2021-12-09,2021-12-14,3,17490.4,9.1,16.75,25.85,11.83,3.55,True,False,-177.45,858.0,680.55,120.65,559.9,winner_booking_pe_21pct,False,False,fixed,fixed,09:40,2021-12-09 14:57:00+05:30,2021-12-09 15:01:00+05:30,3,2021-12-09 15:01:00+05:30
2021-12-10,2021-12-14,2,17486.5,132.85,146.25,279.1,122.85,127.5,False,False,650.0,1218.75,1868.75,126.36,1742.39,hard_exit,False,False,fixed,fixed,09:35,2021-12-10 15:15:00+05:30,2021-12-10 15:15:00+05:30,1,2021-12-10 15:15:00+05:30
2021-12-13,2021-12-14,1,17626.0,103.05,119.35,222.4,133.96,89.55,True,False,-2009.48,1937.0,-72.48,144.43,-216.91,hard_exit,False,False,fixed,fixed,09:30,2021-12-13 12:21:00+05:30,2021-12-13 15:15:00+05:30,1,2021-12-13 15:15:00+05:30
2021-12-14,2021-12-14,0,17326.25,100.0,117.15,217.15,130.0,102.65,True,False,-1950.0,942.5,-1007.5,144.38,-1151.88,hard_exit,False,False,fixed,fixed,09:30,2021-12-14 09:35:00+05:30,2021-12-14 15:15:00+05:30,1,2021-12-14 15:15:00+05:30
2021-12-15,2021-12-21,4,17240.0,88.6,89.4,178.0,88.3,64.85,False,False,19.5,1595.75,1615.25,114.52,1500.73,hard_exit,False,False,fixed,fixed,09:45,2021-12-15 15:15:00+05:30,2021-12-15 15:15:00+05:30,1,2021-12-15 15:15:00+05:30
2021-12-16,2021-12-21,3,17314.0,58.65,45.7,104.35,17.2,59.41,False,True,2694.25,-891.15,1803.1,129.27,1673.83,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2021-12-16 14:15:00+05:30,2021-12-16 09:50:00+05:30,1,2021-12-16 14:15:00+05:30
2021-12-16,2021-12-21,3,17236.95,7.0,18.95,25.95,1.9,24.64,False,True,331.5,-369.53,-38.03,121.1,-159.13,winner_booking_ce_27pct,False,False,fixed,fixed,09:40,2021-12-16 15:04:00+05:30,2021-12-16 15:01:00+05:30,2,2021-12-16 15:04:00+05:30
2021-12-17,2021-12-21,2,17165.8,147.75,134.35,282.1,145.75,140.9,False,False,130.0,-425.75,-295.75,128.05,-423.8,hard_exit,False,False,fixed,fixed,09:35,2021-12-17 15:15:00+05:30,2021-12-17 15:15:00+05:30,1,2021-12-17 15:15:00+05:30
2021-12-20,2021-12-21,1,16670.1,181.05,133.75,314.8,154.35,118.5,False,False,1735.5,991.25,2726.75,130.07,2596.68,hard_exit,False,False,fixed,fixed,09:30,2021-12-20 15:15:00+05:30,2021-12-20 15:15:00+05:30,1,2021-12-20 15:15:00+05:30
2021-12-21,2021-12-21,0,16769.85,136.15,113.05,249.2,125.15,90.55,False,False,715.0,1462.5,2177.5,122.63,2054.87,hard_exit,False,False,fixed,fixed,09:30,2021-12-21 15:15:00+05:30,2021-12-21 15:15:00+05:30,1,2021-12-21 15:15:00+05:30
2021-12-22,2021-12-28,4,16895.8,84.1,86.6,170.7,62.7,60.15,False,False,1391.0,1719.25,3110.25,112.74,2997.51,hard_exit,False,False,fixed,fixed,09:45,2021-12-22 15:15:00+05:30,2021-12-22 15:15:00+05:30,1,2021-12-22 15:15:00+05:30
2021-12-23,2021-12-28,3,17075.05,31.95,55.05,87.0,41.54,15.35,True,False,-623.03,2580.5,1957.47,127.12,1830.35,winner_booking_pe_28pct,False,False,fixed,fixed,09:40,2021-12-23 09:49:00+05:30,2021-12-23 13:40:00+05:30,1,2021-12-23 13:40:00+05:30
2021-12-23,2021-12-28,3,17066.65,32.65,9.3,41.95,1.7,12.09,False,True,2011.75,-181.35,1830.4,121.85,1708.55,winner_booking_ce_5pct,False,False,fixed,fixed,09:40,2021-12-23 15:01:00+05:30,2021-12-23 14:30:00+05:30,2,2021-12-23 15:01:00+05:30
2021-12-24,2021-12-28,2,17026.2,133.3,146.65,279.95,173.29,129.8,True,False,-2599.35,1095.25,-1504.1,152.14,-1656.24,hard_exit,False,False,fixed,fixed,09:35,2021-12-24 10:02:00+05:30,2021-12-24 15:15:00+05:30,1,2021-12-24 15:15:00+05:30
2021-12-27,2021-12-28,1,16926.6,120.95,136.7,257.65,115.9,113.4,False,False,328.25,1514.5,1842.75,123.83,1718.92,hard_exit,False,False,fixed,fixed,09:30,2021-12-27 15:15:00+05:30,2021-12-27 15:15:00+05:30,1,2021-12-27 15:15:00+05:30
2021-12-28,2021-12-28,0,17172.6,113.9,88.35,202.25,79.45,82.1,False,False,2239.25,406.25,2645.5,116.77,2528.73,hard_exit,False,False,fixed,fixed,09:30,2021-12-28 15:15:00+05:30,2021-12-28 15:15:00+05:30,1,2021-12-28 15:15:00+05:30
2021-12-29,2022-01-04,4,17265.6,79.9,65.25,145.15,75.75,84.82,False,True,269.75,-1272.38,-1002.62,135.84,-1138.46,hard_exit,False,False,fixed,fixed,09:45,2021-12-29 15:15:00+05:30,2021-12-29 09:47:00+05:30,1,2021-12-29 15:15:00+05:30
2021-12-30,2022-01-04,3,17212.5,48.6,34.55,83.15,14.35,44.92,False,True,2226.25,-673.73,1552.52,126.91,1425.61,winner_booking_ce_30pct,False,False,fixed,fixed,09:40,2021-12-30 13:34:00+05:30,2021-12-30 09:46:00+05:30,1,2021-12-30 13:34:00+05:30
2021-12-30,2022-01-04,3,17224.85,35.85,11.35,47.2,8.7,14.76,False,True,1764.75,-221.33,1543.43,122.65,1420.78,winner_booking_ce_24pct,False,False,fixed,fixed,09:40,2021-12-30 14:22:00+05:30,2021-12-30 14:22:00+05:30,2,2021-12-30 14:22:00+05:30
2021-12-30,2022-01-04,3,17193.85,4.8,9.25,14.05,6.24,1.75,True,False,-93.6,487.5,393.9,119.42,274.48,winner_booking_pe_19pct,False,False,fixed,fixed,09:40,2021-12-30 15:09:00+05:30,2021-12-30 15:10:00+05:30,3,2021-12-30 15:10:00+05:30
2021-12-31,2022-01-04,2,17337.2,127.7,142.75,270.45,130.45,115.65,False,False,-178.75,1761.5,1582.75,125.51,1457.24,hard_exit,False,False,fixed,fixed,09:35,2021-12-31 15:15:00+05:30,2021-12-31 15:15:00+05:30,1,2021-12-31 15:15:00+05:30
2022-01-03,2022-01-04,1,17470.1,113.85,96.95,210.8,122.4,92.8,False,False,-555.75,269.75,-286.0,119.58,-405.58,hard_exit,False,False,fixed,fixed,09:30,2022-01-03 15:15:00+05:30,2022-01-03 15:15:00+05:30,1,2022-01-03 15:15:00+05:30
2022-01-04,2022-01-04,0,17681.55,88.0,104.7,192.7,114.4,77.85,True,False,-1716.0,1745.25,29.25,140.84,-111.59,hard_exit,False,False,fixed,fixed,09:30,2022-01-04 09:31:00+05:30,2022-01-04 15:15:00+05:30,1,2022-01-04 15:15:00+05:30
2022-01-05,2022-01-11,4,17805.45,69.6,68.85,138.45,45.35,89.5,False,True,1576.25,-1342.58,233.67,134.28,99.39,hard_exit,False,False,fixed,fixed,09:45,2022-01-05 15:15:00+05:30,2022-01-05 09:47:00+05:30,1,2022-01-05 15:15:00+05:30
2022-01-06,2022-01-11,3,17711.15,52.65,44.15,96.8,13.3,57.4,False,True,2557.75,-860.93,1696.82,128.44,1568.38,winner_booking_ce_25pct,False,False,fixed,fixed,09:40,2022-01-06 13:52:00+05:30,2022-01-06 09:42:00+05:30,1,2022-01-06 13:52:00+05:30
2022-01-06,2022-01-11,3,17778.2,8.9,26.65,35.55,11.57,6.05,True,False,-173.55,1339.0,1165.45,121.5,1043.95,winner_booking_pe_23pct,False,False,fixed,fixed,09:40,2022-01-06 14:39:00+05:30,2022-01-06 14:39:00+05:30,2,2022-01-06 14:39:00+05:30
2022-01-07,2022-01-11,2,17865.6,154.0,134.8,288.8,153.0,129.1,False,False,65.0,370.5,435.5,128.39,307.11,hard_exit,False,False,fixed,fixed,09:35,2022-01-07 15:15:00+05:30,2022-01-07 15:15:00+05:30,1,2022-01-07 15:15:00+05:30
2022-01-10,2022-01-11,1,17894.85,120.7,128.35,249.05,118.75,105.05,False,False,126.75,1514.5,1641.25,122.94,1518.31,hard_exit,False,False,fixed,fixed,09:30,2022-01-10 15:15:00+05:30,2022-01-10 15:15:00+05:30,1,2022-01-10 15:15:00+05:30
2022-01-11,2022-01-11,0,18030.45,97.6,116.0,213.6,126.88,90.8,True,False,-1903.2,1638.0,-265.2,143.5,-408.7,hard_exit,False,False,fixed,fixed,09:30,2022-01-11 09:43:00+05:30,2022-01-11 15:15:00+05:30,1,2022-01-11 15:15:00+05:30
2022-01-12,2022-01-18,4,18173.45,82.95,57.9,140.85,68.55,75.27,False,True,936.0,-1129.05,-193.05,134.83,-327.88,hard_exit,False,False,fixed,fixed,09:45,2022-01-12 15:15:00+05:30,2022-01-12 10:27:00+05:30,1,2022-01-12 15:15:00+05:30
2022-01-13,2022-01-18,3,18262.2,42.45,33.4,75.85,55.18,43.42,True,True,-827.78,-651.3,-1479.08,104.31,-1583.39,both_sl_hit,False,False,fixed,fixed,09:40,2022-01-13 10:03:00+05:30,2022-01-13 10:02:00+05:30,1,2022-01-13 10:03:00+05:30
2022-01-13,2022-01-18,3,18204.75,38.65,34.65,73.3,11.1,45.04,False,True,1790.75,-675.68,1115.07,126.01,989.06,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2022-01-13 13:38:00+05:30,2022-01-13 10:55:00+05:30,2,2022-01-13 13:38:00+05:30
2022-01-13,2022-01-18,3,18222.35,33.0,7.7,40.7,2.8,10.01,False,True,1963.0,-150.15,1812.85,121.71,1691.14,winner_booking_ce_8pct,False,False,fixed,fixed,09:40,2022-01-13 15:00:00+05:30,2022-01-13 14:25:00+05:30,3,2022-01-13 15:00:00+05:30
2022-01-14,2022-01-18,2,18198.75,135.75,138.15,273.9,146.0,113.0,False,False,-666.25,1634.75,968.5,126.3,842.2,hard_exit,False,False,fixed,fixed,09:35,2022-01-14 15:15:00+05:30,2022-01-14 15:15:00+05:30,1,2022-01-14 15:15:00+05:30
2022-01-17,2022-01-18,1,18258.6,122.25,105.8,228.05,114.2,92.0,False,False,523.25,897.0,1420.25,120.58,1299.67,hard_exit,False,False,fixed,fixed,09:30,2022-01-17 15:15:00+05:30,2022-01-17 15:15:00+05:30,1,2022-01-17 15:15:00+05:30
2022-01-18,2022-01-18,0,18334.2,81.9,94.45,176.35,106.47,98.6,True,False,-1597.05,-269.75,-1866.8,140.07,-2006.87,hard_exit,False,False,fixed,fixed,09:30,2022-01-18 09:32:00+05:30,2022-01-18 15:15:00+05:30,1,2022-01-18 15:15:00+05:30
2022-01-19,2022-01-25,4,17983.5,72.2,87.75,159.95,63.2,52.0,False,False,585.0,2323.75,2908.75,111.59,2797.16,hard_exit,False,False,fixed,fixed,09:45,2022-01-19 15:15:00+05:30,2022-01-19 15:15:00+05:30,1,2022-01-19 15:15:00+05:30
2022-01-20,2022-01-25,3,17922.85,55.05,30.55,85.6,16.3,39.72,False,True,2518.75,-595.73,1923.02,126.97,1796.05,winner_booking_ce_30pct,False,False,fixed,fixed,09:40,2022-01-20 14:34:00+05:30,2022-01-20 09:45:00+05:30,1,2022-01-20 14:34:00+05:30
2022-01-21,2022-01-25,2,17607.45,172.5,158.4,330.9,165.65,126.4,False,False,445.25,2080.0,2525.25,132.1,2393.15,hard_exit,False,False,fixed,fixed,09:35,2022-01-21 15:15:00+05:30,2022-01-21 15:15:00+05:30,1,2022-01-21 15:15:00+05:30
2022-01-24,2022-01-25,1,17462.45,157.45,130.05,287.5,124.36,169.07,True,True,2150.85,-2535.98,-385.13,128.75,-513.88,both_sl_hit,False,False,breakeven,fixed,09:30,2022-01-24 12:29:00+05:30,2022-01-24 12:24:00+05:30,1,2022-01-24 12:29:00+05:30
2022-01-24,2022-01-25,1,17252.45,173.25,153.8,327.05,133.47,199.94,True,True,2585.7,-2999.1,-413.4,133.45,-546.85,both_sl_hit,False,False,breakeven,fixed,09:30,2022-01-24 14:16:00+05:30,2022-01-24 14:11:00+05:30,2,2022-01-24 14:16:00+05:30
2022-01-24,2022-01-25,1,17150.8,165.8,158.25,324.05,166.05,141.9,False,False,-16.25,1062.75,1046.5,132.2,914.3,hard_exit,False,False,fixed,fixed,09:30,2022-01-24 15:15:00+05:30,2022-01-24 15:15:00+05:30,3,2022-01-24 15:15:00+05:30
2022-01-25,2022-01-25,0,16982.5,158.3,175.0,333.3,96.5,97.45,False,False,4017.0,5040.75,9057.75,128.37,8929.38,hard_exit,False,False,fixed,fixed,09:30,2022-01-25 15:15:00+05:30,2022-01-25 15:15:00+05:30,1,2022-01-25 15:15:00+05:30
2022-01-27,2022-02-01,3,16937.95,71.15,84.65,155.8,48.25,29.45,False,False,1488.5,3588.0,5076.5,109.76,4966.74,combined_decay_50pct,False,False,fixed,fixed,09:40,2022-01-27 13:41:00+05:30,2022-01-27 13:41:00+05:30,1,2022-01-27 13:41:00+05:30
2022-01-27,2022-02-01,3,17123.8,43.9,19.65,63.55,11.9,25.54,False,True,2080.0,-383.17,1696.82,124.5,1572.32,winner_booking_ce_27pct,False,False,fixed,fixed,09:40,2022-01-27 14:49:00+05:30,2022-01-27 14:27:00+05:30,2,2022-01-27 14:49:00+05:30
2022-01-28,2022-02-01,2,17298.5,254.75,250.2,504.95,256.4,239.95,False,False,-107.25,666.25,559.0,153.96,405.04,hard_exit,False,False,fixed,fixed,09:35,2022-01-28 15:15:00+05:30,2022-01-28 15:15:00+05:30,1,2022-01-28 15:15:00+05:30
2022-01-31,2022-02-01,1,17301.2,234.15,236.4,470.55,236.15,236.5,False,False,-130.0,-6.5,-136.5,150.31,-286.81,hard_exit,False,False,fixed,fixed,09:30,2022-01-31 15:15:00+05:30,2022-01-31 15:15:00+05:30,1,2022-01-31 15:15:00+05:30
2022-02-01,2022-02-01,0,17511.95,225.75,218.5,444.25,135.95,153.8,False,False,5837.0,4205.5,10042.5,140.93,9901.57,profit_target,False,False,fixed,fixed,09:30,2022-02-01 14:12:00+05:30,2022-02-01 14:12:00+05:30,1,2022-02-01 14:12:00+05:30
2022-02-02,2022-02-08,4,17722.95,100.05,81.35,181.4,57.0,105.76,False,True,2798.25,-1586.32,1211.92,138.78,1073.14,hard_exit,False,False,fixed,fixed,09:45,2022-02-02 15:15:00+05:30,2022-02-02 09:46:00+05:30,1,2022-02-02 15:15:00+05:30
2022-02-03,2022-02-08,3,17718.85,53.65,38.1,91.75,15.25,49.53,False,True,2496.0,-742.95,1753.05,127.81,1625.24,winner_booking_ce_28pct,False,False,fixed,fixed,09:40,2022-02-03 14:10:00+05:30,2022-02-03 09:46:00+05:30,1,2022-02-03 14:10:00+05:30
2022-02-03,2022-02-08,3,17602.05,18.05,16.35,34.4,4.25,21.26,False,True,897.0,-318.83,578.17,121.73,456.44,winner_booking_ce_24pct,False,False,fixed,fixed,09:40,2022-02-03 15:05:00+05:30,2022-02-03 14:59:00+05:30,2,2022-02-03 15:05:00+05:30
2022-02-04,2022-02-08,2,17545.2,163.0,159.55,322.55,155.0,146.2,False,False,520.0,867.75,1387.75,131.81,1255.94,hard_exit,False,False,fixed,fixed,09:35,2022-02-04 15:15:00+05:30,2022-02-04 15:15:00+05:30,1,2022-02-04 15:15:00+05:30
2022-02-07,2022-02-08,1,17448.65,128.4,139.2,267.6,166.92,105.71,True,True,-2503.8,2176.85,-326.95,126.35,-453.3,both_sl_hit,False,False,fixed,breakeven,09:30,2022-02-07 13:58:00+05:30,2022-02-07 14:03:00+05:30,1,2022-02-07 14:03:00+05:30
2022-02-07,2022-02-08,1,17166.2,149.65,137.75,287.4,142.85,124.65,False,False,442.0,851.5,1293.5,127.7,1165.8,hard_exit,False,False,fixed,fixed,09:30,2022-02-07 15:15:00+05:30,2022-02-07 15:15:00+05:30,2,2022-02-07 15:15:00+05:30
2022-02-08,2022-02-08,0,17249.6,119.6,124.4,244.0,104.25,87.8,False,False,997.75,2379.0,3376.75,121.27,3255.48,hard_exit,False,False,fixed,fixed,09:30,2022-02-08 15:15:00+05:30,2022-02-08 15:15:00+05:30,1,2022-02-08 15:15:00+05:30
2022-02-09,2022-02-15,4,17412.5,84.95,69.95,154.9,70.35,90.94,False,True,949.0,-1364.02,-415.02,136.63,-551.65,hard_exit,False,False,fixed,fixed,09:45,2022-02-09 15:15:00+05:30,2022-02-09 10:36:00+05:30,1,2022-02-09 15:15:00+05:30
2022-02-10,2022-02-15,3,17471.7,70.3,44.05,114.35,13.8,57.26,False,True,3672.5,-858.98,2813.52,129.84,2683.68,winner_booking_ce_20pct,False,False,fixed,fixed,09:40,2022-02-10 13:41:00+05:30,2022-02-10 09:45:00+05:30,1,2022-02-10 13:41:00+05:30
2022-02-10,2022-02-15,3,17618.55,32.15,12.4,44.55,8.2,16.12,False,True,1556.75,-241.8,1314.95,122.48,1192.47,winner_booking_ce_26pct,False,False,fixed,fixed,09:40,2022-02-10 14:35:00+05:30,2022-02-10 14:35:00+05:30,2,2022-02-10 14:35:00+05:30
2022-02-11,2022-02-15,2,17382.95,137.95,166.1,304.05,133.2,159.2,False,False,308.75,448.5,757.25,130.01,627.24,hard_exit,False,False,fixed,fixed,09:35,2022-02-11 15:15:00+05:30,2022-02-11 15:15:00+05:30,1,2022-02-11 15:15:00+05:30
2022-02-14,2022-02-15,1,16979.3,183.1,209.9,393.0,173.1,177.05,False,False,650.0,2135.25,2785.25,139.31,2645.94,hard_exit,False,False,fixed,fixed,09:30,2022-02-14 15:15:00+05:30,2022-02-14 15:15:00+05:30,1,2022-02-14 15:15:00+05:30
2022-02-15,2022-02-15,0,16956.75,146.9,151.75,298.65,129.45,113.6,False,False,1134.25,2479.75,3614.0,127.61,3486.39,hard_exit,False,False,fixed,fixed,09:30,2022-02-15 15:15:00+05:30,2022-02-15 15:15:00+05:30,1,2022-02-15 15:15:00+05:30
2022-02-16,2022-02-22,4,17377.6,85.8,104.45,190.25,111.54,76.5,True,False,-1673.1,1816.75,143.65,140.48,3.17,hard_exit,False,False,fixed,fixed,09:45,2022-02-16 09:46:00+05:30,2022-02-16 15:15:00+05:30,1,2022-02-16 15:15:00+05:30
2022-02-17,2022-02-22,3,17289.6,71.05,84.1,155.15,32.9,43.65,False,False,2479.75,2629.25,5109.0,109.66,4999.34,combined_decay_51pct,False,False,fixed,fixed,09:40,2022-02-17 12:57:00+05:30,2022-02-17 12:57:00+05:30,1,2022-02-17 12:57:00+05:30
2022-02-17,2022-02-22,3,17405.25,37.45,27.9,65.35,48.68,36.27,True,True,-730.28,-544.05,-1274.32,102.94,-1377.26,both_sl_hit,False,False,fixed,fixed,09:40,2022-02-17 13:57:00+05:30,2022-02-17 13:54:00+05:30,2,2022-02-17 13:57:00+05:30
2022-02-17,2022-02-22,3,17337.9,14.25,30.45,44.7,18.53,39.58,True,True,-277.88,-593.78,-871.65,100.24,-971.89,both_sl_hit,False,False,fixed,fixed,09:40,2022-02-17 14:43:00+05:30,2022-02-17 14:53:00+05:30,3,2022-02-17 14:53:00+05:30
2022-02-18,2022-02-22,2,17286.3,208.95,220.2,429.15,181.05,202.95,False,False,1813.5,1121.25,2934.75,143.51,2791.24,hard_exit,False,False,fixed,fixed,09:35,2022-02-18 15:15:00+05:30,2022-02-18 15:15:00+05:30,1,2022-02-18 15:15:00+05:30
2022-02-21,2022-02-22,1,17130.35,170.2,183.45,353.65,148.45,157.0,False,False,1413.75,1719.25,3133.0,134.43,2998.57,hard_exit,False,False,fixed,fixed,09:30,2022-02-21 15:15:00+05:30,2022-02-21 15:15:00+05:30,1,2022-02-21 15:15:00+05:30
