date,expiry,dte,spot_at_entry,ce_entry,pe_entry,combined_premium,ce_exit,pe_exit,ce_sl_hit,pe_sl_hit,ce_pnl,pe_pnl,total_pnl,exit_reason,ce_trailing_activated,pe_trailing_activated,ce_exit_sl_type,pe_exit_sl_type,entry_time,ce_exit_time,pe_exit_time,trade_number,_last_exit_ts
2021-07-28,2021-08-03,4,15640.2,58.9,66.2,125.1,76.57,86.06,True,True,-1148.55,-1290.9,-2439.45,both_sl_hit,False,False,fixed,fixed,09:45,2021-07-28 10:21:00+05:30,2021-07-28 10:45:00+05:30,1,2021-07-28 10:45:00+05:30
2021-07-29,2021-08-03,3,15751.4,32.35,36.1,68.45,42.06,46.93,True,True,-630.83,-703.95,-1334.78,both_sl_hit,False,False,fixed,fixed,09:40,2021-07-29 10:04:00+05:30,2021-07-29 10:05:00+05:30,1,2021-07-29 10:05:00+05:30
2021-07-29,2021-08-03,3,15791.3,20.65,36.8,57.45,26.84,6.55,True,False,-402.68,1966.25,1563.57,winner_booking_pe_18pct,False,False,fixed,fixed,09:40,2021-07-29 12:23:00+05:30,2021-07-29 15:00:00+05:30,2,2021-07-29 15:00:00+05:30
2021-07-30,2021-08-03,2,15811.9,86.25,91.75,178.0,85.3,80.8,False,False,61.75,711.75,773.5,hard_exit,False,False,fixed,fixed,09:35,2021-07-30 15:15:00+05:30,2021-07-30 15:15:00+05:30,1,2021-07-30 15:15:00+05:30
2021-08-02,2021-08-03,1,15864.7,72.0,67.6,139.6,53.3,77.05,False,False,1215.5,-614.25,601.25,hard_exit,False,False,fixed,fixed,09:30,2021-08-02 15:15:00+05:30,2021-08-02 15:15:00+05:30,1,2021-08-02 15:15:00+05:30
2021-08-03,2021-08-03,0,15928.2,42.55,89.1,131.65,55.32,80.1,True,False,-829.72,585.0,-244.73,hard_exit,False,False,fixed,fixed,09:30,2021-08-03 09:31:00+05:30,2021-08-03 15:15:00+05:30,1,2021-08-03 15:15:00+05:30
2021-08-04,2021-08-10,4,16241.0,53.45,72.65,126.1,69.48,40.65,True,False,-1042.27,2080.0,1037.73,hard_exit,False,False,fixed,fixed,09:45,2021-08-04 10:36:00+05:30,2021-08-04 15:15:00+05:30,1,2021-08-04 15:15:00+05:30
2021-08-05,2021-08-10,3,16250.4,27.55,39.35,66.9,35.82,51.16,True,True,-537.23,-767.32,-1304.55,both_sl_hit,False,False,fixed,fixed,09:40,2021-08-05 09:53:00+05:30,2021-08-05 10:28:00+05:30,1,2021-08-05 10:28:00+05:30
2021-08-05,2021-08-10,3,16242.6,21.0,37.2,58.2,27.3,48.36,True,True,-409.5,-725.4,-1134.9,both_sl_hit,False,False,fixed,fixed,09:40,2021-08-05 11:38:00+05:30,2021-08-05 12:12:00+05:30,2,2021-08-05 12:12:00+05:30
2021-08-05,2021-08-10,3,16325.1,12.15,37.35,49.5,15.8,6.35,True,False,-236.93,2015.0,1778.07,winner_booking_pe_17pct,False,False,fixed,fixed,09:40,2021-08-05 12:58:00+05:30,2021-08-05 14:26:00+05:30,3,2021-08-05 14:26:00+05:30
2021-08-06,2021-08-10,2,16283.9,88.75,113.0,201.75,115.38,96.9,True,False,-1730.62,1046.5,-684.13,hard_exit,False,False,fixed,fixed,09:35,2021-08-06 10:32:00+05:30,2021-08-06 15:15:00+05:30,1,2021-08-06 15:15:00+05:30
2021-08-09,2021-08-10,1,16289.4,68.15,89.8,157.95,71.4,66.7,False,False,-211.25,1501.5,1290.25,hard_exit,False,False,fixed,fixed,09:30,2021-08-09 15:15:00+05:30,2021-08-09 15:15:00+05:30,1,2021-08-09 15:15:00+05:30
2021-08-10,2021-08-10,0,16321.1,68.7,66.8,135.5,45.2,86.84,False,True,1527.5,-1302.6,224.9,hard_exit,False,False,fixed,fixed,09:30,2021-08-10 15:15:00+05:30,2021-08-10 09:42:00+05:30,1,2021-08-10 15:15:00+05:30
2021-08-11,2021-08-17,4,16287.3,48.8,65.2,114.0,63.44,52.2,True,False,-951.6,845.0,-106.6,hard_exit,False,False,fixed,fixed,09:45,2021-08-11 09:46:00+05:30,2021-08-11 15:15:00+05:30,1,2021-08-11 15:15:00+05:30
2021-08-12,2021-08-17,3,16310.5,31.7,30.5,62.2,41.21,39.65,True,True,-618.15,-594.75,-1212.9,both_sl_hit,False,False,fixed,fixed,09:40,2021-08-12 10:10:00+05:30,2021-08-12 10:01:00+05:30,1,2021-08-12 10:10:00+05:30
2021-08-12,2021-08-17,3,16332.6,15.4,39.5,54.9,20.02,9.65,True,False,-300.3,1940.25,1639.95,winner_booking_pe_24pct,False,False,fixed,fixed,09:40,2021-08-12 11:00:00+05:30,2021-08-12 14:07:00+05:30,2,2021-08-12 14:07:00+05:30
2021-08-12,2021-08-17,3,16347.9,6.1,8.9,15.0,7.93,11.57,True,True,-118.95,-173.55,-292.5,both_sl_hit,False,False,fixed,fixed,09:40,2021-08-12 14:59:00+05:30,2021-08-12 14:56:00+05:30,3,2021-08-12 14:59:00+05:30
2021-08-13,2021-08-17,2,16435.4,68.05,101.65,169.7,88.46,99.0,True,False,-1326.98,172.25,-1154.72,hard_exit,False,False,fixed,fixed,09:35,2021-08-13 13:01:00+05:30,2021-08-13 15:15:00+05:30,1,2021-08-13 15:15:00+05:30
2021-08-16,2021-08-17,1,16520.2,77.0,79.4,156.4,70.65,103.22,False,True,412.75,-1548.3,-1135.55,hard_exit,False,False,fixed,fixed,09:30,2021-08-16 15:15:00+05:30,2021-08-16 09:59:00+05:30,1,2021-08-16 15:15:00+05:30
2021-08-17,2021-08-17,0,16574.8,65.6,56.5,122.1,50.0,73.45,False,True,1014.0,-1101.75,-87.75,hard_exit,False,False,fixed,fixed,09:30,2021-08-17 15:15:00+05:30,2021-08-17 09:32:00+05:30,1,2021-08-17 15:15:00+05:30
2021-08-18,2021-08-24,4,16675.7,16.95,47.1,64.05,22.04,12.25,True,False,-330.52,2265.25,1934.72,winner_booking_pe_26pct,False,False,fixed,fixed,09:45,2021-08-18 10:06:00+05:30,2021-08-18 12:44:00+05:30,1,2021-08-18 12:44:00+05:30
2021-08-18,2021-08-24,4,16582.7,16.3,31.4,47.7,21.19,3.65,True,False,-317.85,1803.75,1485.9,winner_booking_pe_12pct,False,False,fixed,fixed,09:45,2021-08-18 13:30:00+05:30,2021-08-18 14:59:00+05:30,2,2021-08-18 14:59:00+05:30
2021-08-20,2021-08-24,2,16478.0,90.0,127.8,217.8,117.0,98.05,True,False,-1755.0,1933.75,178.75,hard_exit,False,False,fixed,fixed,09:35,2021-08-20 10:00:00+05:30,2021-08-20 15:15:00+05:30,1,2021-08-20 15:15:00+05:30
2021-08-23,2021-08-24,1,16540.1,76.9,90.85,167.75,99.97,118.1,True,True,-1499.55,-1771.57,-3271.12,both_sl_hit,False,False,fixed,fixed,09:30,2021-08-23 09:53:00+05:30,2021-08-23 10:35:00+05:30,1,2021-08-23 10:35:00+05:30
2021-08-24,2021-08-24,0,16553.4,66.0,71.95,137.95,85.8,48.85,True,False,-1287.0,1501.5,214.5,hard_exit,False,False,fixed,fixed,09:30,2021-08-24 09:51:00+05:30,2021-08-24 15:15:00+05:30,1,2021-08-24 15:15:00+05:30
2021-08-25,2021-08-31,4,16655.0,53.0,51.55,104.55,68.9,67.02,True,True,-1033.5,-1005.23,-2038.73,both_sl_hit,False,False,fixed,fixed,09:45,2021-08-25 11:35:00+05:30,2021-08-25 09:48:00+05:30,1,2021-08-25 11:35:00+05:30
2021-08-26,2021-08-31,3,16657.1,32.3,36.3,68.6,41.99,47.19,True,True,-629.85,-707.85,-1337.7,both_sl_hit,False,False,fixed,fixed,09:40,2021-08-26 10:06:00+05:30,2021-08-26 10:18:00+05:30,1,2021-08-26 10:18:00+05:30
2021-08-26,2021-08-31,3,16663.6,34.1,25.45,59.55,10.0,33.08,False,True,1566.5,-496.28,1070.22,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2021-08-26 13:39:00+05:30,2021-08-26 12:28:00+05:30,2,2021-08-26 13:39:00+05:30
2021-08-26,2021-08-31,3,16633.5,7.15,25.05,32.2,9.3,4.85,True,False,-139.42,1313.0,1173.58,winner_booking_pe_19pct,False,False,fixed,fixed,09:40,2021-08-26 14:33:00+05:30,2021-08-26 14:48:00+05:30,3,2021-08-26 14:48:00+05:30
2021-08-27,2021-08-31,2,16584.5,86.25,106.15,192.4,94.6,93.0,False,False,-542.75,854.75,312.0,hard_exit,False,False,fixed,fixed,09:35,2021-08-27 15:15:00+05:30,2021-08-27 15:15:00+05:30,1,2021-08-27 15:15:00+05:30
2021-08-30,2021-08-31,1,16823.8,88.75,75.8,164.55,59.0,98.54,False,True,1933.75,-1478.1,455.65,hard_exit,False,False,fixed,fixed,09:30,2021-08-30 15:15:00+05:30,2021-08-30 09:33:00+05:30,1,2021-08-30 15:15:00+05:30
2021-08-31,2021-08-31,0,16963.5,74.8,72.45,147.25,62.8,94.18,False,True,780.0,-1412.78,-632.77,hard_exit,False,False,fixed,fixed,09:30,2021-08-31 15:15:00+05:30,2021-08-31 09:35:00+05:30,1,2021-08-31 15:15:00+05:30
2021-09-01,2021-09-07,4,17182.9,56.5,83.7,140.2,73.45,31.95,True,False,-1101.75,3363.75,2262.0,hard_exit,False,False,fixed,fixed,09:45,2021-09-01 09:56:00+05:30,2021-09-01 15:15:00+05:30,1,2021-09-01 15:15:00+05:30
2021-09-02,2021-09-07,3,17113.4,35.05,32.4,67.45,10.05,42.12,False,True,1625.0,-631.8,993.2,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2021-09-02 13:27:00+05:30,2021-09-02 09:55:00+05:30,1,2021-09-02 13:27:00+05:30
2021-09-02,2021-09-07,3,17214.3,20.05,14.8,34.85,4.8,19.24,False,True,991.25,-288.6,702.65,winner_booking_ce_24pct,False,False,fixed,fixed,09:40,2021-09-02 14:26:00+05:30,2021-09-02 14:26:00+05:30,2,2021-09-02 14:26:00+05:30
2021-09-02,2021-09-07,3,17233.3,0.2,17.8,18.0,0.15,13.95,False,False,3.25,250.25,253.5,hard_exit,False,False,fixed,fixed,09:40,2021-09-02 15:15:00+05:30,2021-09-02 15:15:00+05:30,3,2021-09-02 15:15:00+05:30
2021-09-03,2021-09-07,2,17267.6,116.5,105.55,222.05,111.5,94.25,False,False,325.0,734.5,1059.5,hard_exit,False,False,fixed,fixed,09:35,2021-09-03 15:15:00+05:30,2021-09-03 15:15:00+05:30,1,2021-09-03 15:15:00+05:30
2021-09-06,2021-09-07,1,17416.2,99.3,93.3,192.6,84.35,121.29,False,True,971.75,-1819.35,-847.6,hard_exit,False,False,fixed,fixed,09:30,2021-09-06 15:15:00+05:30,2021-09-06 09:31:00+05:30,1,2021-09-06 15:15:00+05:30
2021-09-07,2021-09-07,0,17362.0,88.5,82.95,171.45,74.25,63.65,False,False,926.25,1254.5,2180.75,hard_exit,False,False,fixed,fixed,09:30,2021-09-07 15:15:00+05:30,2021-09-07 15:15:00+05:30,1,2021-09-07 15:15:00+05:30
2021-09-08,2021-09-14,4,17365.8,72.2,57.8,130.0,47.9,75.14,False,True,1579.5,-1127.1,452.4,hard_exit,False,False,fixed,fixed,09:45,2021-09-08 15:15:00+05:30,2021-09-08 13:05:00+05:30,1,2021-09-08 15:15:00+05:30
2021-09-09,2021-09-14,3,17312.0,39.35,31.55,70.9,10.5,41.02,False,True,1875.25,-615.22,1260.03,winner_booking_ce_27pct,False,False,fixed,fixed,09:40,2021-09-09 13:20:00+05:30,2021-09-09 09:45:00+05:30,1,2021-09-09 13:20:00+05:30
2021-09-09,2021-09-14,3,17340.5,11.9,23.95,35.85,15.47,31.14,True,True,-232.05,-467.03,-699.08,both_sl_hit,False,False,fixed,fixed,09:40,2021-09-09 14:08:00+05:30,2021-09-09 14:42:00+05:30,2,2021-09-09 14:42:00+05:30
2021-09-13,2021-09-14,1,17305.6,95.6,93.1,188.7,80.45,77.25,False,False,984.75,1030.25,2015.0,hard_exit,False,False,fixed,fixed,09:30,2021-09-13 15:15:00+05:30,2021-09-13 15:15:00+05:30,1,2021-09-13 15:15:00+05:30
2021-09-14,2021-09-14,0,17429.2,54.7,82.9,137.6,71.11,68.45,True,False,-1066.65,939.25,-127.4,hard_exit,False,False,fixed,fixed,09:30,2021-09-14 09:38:00+05:30,2021-09-14 15:15:00+05:30,1,2021-09-14 15:15:00+05:30
2021-09-15,2021-09-21,4,17409.8,57.0,50.15,107.15,55.8,65.2,False,True,78.0,-977.93,-899.93,hard_exit,False,False,fixed,fixed,09:45,2021-09-15 15:15:00+05:30,2021-09-15 09:51:00+05:30,1,2021-09-15 15:15:00+05:30
2021-09-16,2021-09-21,3,17562.4,32.2,25.5,57.7,41.86,33.15,True,True,-627.9,-497.25,-1125.15,both_sl_hit,False,False,fixed,fixed,09:40,2021-09-16 09:57:00+05:30,2021-09-16 09:54:00+05:30,1,2021-09-16 09:57:00+05:30
2021-09-16,2021-09-21,3,17548.6,23.7,28.0,51.7,30.81,36.4,True,True,-462.15,-546.0,-1008.15,both_sl_hit,False,False,fixed,fixed,09:40,2021-09-16 12:10:00+05:30,2021-09-16 11:06:00+05:30,2,2021-09-16 12:10:00+05:30
2021-09-16,2021-09-21,3,17581.5,11.85,33.1,44.95,15.4,9.75,True,False,-231.08,1517.75,1286.68,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2021-09-16 12:57:00+05:30,2021-09-16 12:57:00+05:30,3,2021-09-16 12:57:00+05:30
2021-09-17,2021-09-21,2,17736.2,106.55,122.45,229.0,138.52,101.0,True,False,-2077.73,1394.25,-683.48,hard_exit,False,False,fixed,fixed,09:35,2021-09-17 14:27:00+05:30,2021-09-17 15:15:00+05:30,1,2021-09-17 15:15:00+05:30
2021-09-20,2021-09-21,1,17516.8,104.0,91.15,195.15,117.6,118.5,False,True,-884.0,-1777.42,-2661.42,hard_exit,False,False,fixed,fixed,09:30,2021-09-20 15:15:00+05:30,2021-09-20 10:20:00+05:30,1,2021-09-20 15:15:00+05:30
2021-09-21,2021-09-21,0,17465.4,113.65,95.6,209.25,80.65,124.28,False,True,2145.0,-1864.2,280.8,hard_exit,False,False,fixed,fixed,09:30,2021-09-21 15:15:00+05:30,2021-09-21 09:43:00+05:30,1,2021-09-21 15:15:00+05:30
2021-09-22,2021-09-28,4,17566.0,79.15,68.3,147.45,69.1,88.79,False,True,653.25,-1331.85,-678.6,hard_exit,False,False,fixed,fixed,09:45,2021-09-22 15:15:00+05:30,2021-09-22 09:51:00+05:30,1,2021-09-22 15:15:00+05:30
2021-09-23,2021-09-28,3,17688.1,26.4,43.6,70.0,34.32,11.45,True,False,-514.8,2089.75,1574.95,winner_booking_pe_26pct,False,False,fixed,fixed,09:40,2021-09-23 09:59:00+05:30,2021-09-23 13:27:00+05:30,1,2021-09-23 13:27:00+05:30
2021-09-23,2021-09-28,3,17780.8,9.25,29.8,39.05,12.02,8.65,True,False,-180.38,1374.75,1194.38,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2021-09-23 14:23:00+05:30,2021-09-23 14:35:00+05:30,2,2021-09-23 14:35:00+05:30
2021-09-24,2021-09-28,2,17926.4,117.95,149.3,267.25,126.0,113.7,False,False,-523.25,2314.0,1790.75,hard_exit,False,False,fixed,fixed,09:35,2021-09-24 15:15:00+05:30,2021-09-24 15:15:00+05:30,1,2021-09-24 15:15:00+05:30
2021-09-27,2021-09-28,1,17917.9,120.75,99.95,220.7,101.75,96.55,False,False,1235.0,221.0,1456.0,hard_exit,False,False,fixed,fixed,09:30,2021-09-27 15:15:00+05:30,2021-09-27 15:15:00+05:30,1,2021-09-27 15:15:00+05:30
2021-09-28,2021-09-28,0,17818.9,115.6,86.9,202.5,96.95,112.97,False,True,1212.25,-1694.55,-482.3,hard_exit,False,False,fixed,fixed,09:30,2021-09-28 15:15:00+05:30,2021-09-28 09:58:00+05:30,1,2021-09-28 15:15:00+05:30
2021-09-29,2021-10-05,4,17635.8,82.0,91.35,173.35,106.6,65.45,True,False,-1599.0,1683.5,84.5,hard_exit,False,False,fixed,fixed,09:45,2021-09-29 09:50:00+05:30,2021-09-29 15:15:00+05:30,1,2021-09-29 15:15:00+05:30
2021-09-30,2021-10-05,3,17712.1,52.9,46.15,99.05,15.0,60.0,False,True,2463.5,-899.92,1563.58,winner_booking_ce_28pct,False,False,fixed,fixed,09:40,2021-09-30 14:17:00+05:30,2021-09-30 09:48:00+05:30,1,2021-09-30 14:17:00+05:30
2021-09-30,2021-10-05,3,17626.2,1.75,30.3,32.05,2.28,4.3,True,False,-34.12,1690.0,1655.88,winner_booking_pe_14pct,False,False,fixed,fixed,09:40,2021-09-30 15:03:00+05:30,2021-09-30 15:03:00+05:30,2,2021-09-30 15:03:00+05:30
2021-10-01,2021-10-05,2,17514.2,153.5,156.8,310.3,119.45,139.45,False,False,2213.25,1127.75,3341.0,hard_exit,False,False,fixed,fixed,09:35,2021-10-01 15:15:00+05:30,2021-10-01 15:15:00+05:30,1,2021-10-01 15:15:00+05:30
2021-10-04,2021-10-05,1,17623.4,112.5,109.4,221.9,102.1,90.65,False,False,676.0,1218.75,1894.75,hard_exit,False,False,fixed,fixed,09:30,2021-10-04 15:15:00+05:30,2021-10-04 15:15:00+05:30,1,2021-10-04 15:15:00+05:30
2021-10-05,2021-10-05,0,17667.9,102.4,88.65,191.05,63.0,80.7,False,False,2561.0,516.75,3077.75,hard_exit,False,False,fixed,fixed,09:30,2021-10-05 15:15:00+05:30,2021-10-05 15:15:00+05:30,1,2021-10-05 15:15:00+05:30
2021-10-06,2021-10-12,4,17845.3,60.7,73.35,134.05,78.91,63.85,True,False,-1183.65,617.5,-566.15,hard_exit,False,False,fixed,fixed,09:45,2021-10-06 10:15:00+05:30,2021-10-06 15:15:00+05:30,1,2021-10-06 15:15:00+05:30
2021-10-07,2021-10-12,3,17819.0,52.15,30.1,82.25,13.75,39.13,False,True,2496.0,-586.95,1909.05,winner_booking_ce_26pct,False,False,fixed,fixed,09:40,2021-10-07 13:35:00+05:30,2021-10-07 09:48:00+05:30,1,2021-10-07 13:35:00+05:30
2021-10-07,2021-10-12,3,17831.15,11.6,21.8,33.4,15.08,5.0,True,False,-226.2,1092.0,865.8,winner_booking_pe_23pct,False,False,fixed,fixed,09:40,2021-10-07 14:33:00+05:30,2021-10-07 14:33:00+05:30,2,2021-10-07 14:33:00+05:30
2021-10-08,2021-10-12,2,17866.9,130.7,122.05,252.75,110.2,110.6,False,False,1332.5,744.25,2076.75,hard_exit,False,False,fixed,fixed,09:35,2021-10-08 15:15:00+05:30,2021-10-08 15:15:00+05:30,1,2021-10-08 15:15:00+05:30
2021-10-11,2021-10-12,1,17891.3,99.0,103.95,202.95,101.35,88.1,False,False,-152.75,1030.25,877.5,hard_exit,False,False,fixed,fixed,09:30,2021-10-11 15:15:00+05:30,2021-10-11 15:15:00+05:30,1,2021-10-11 15:15:00+05:30
2021-10-12,2021-10-12,0,17943.25,88.9,99.85,188.75,115.57,79.95,True,False,-1733.55,1293.5,-440.05,hard_exit,False,False,fixed,fixed,09:30,2021-10-12 09:31:00+05:30,2021-10-12 15:15:00+05:30,1,2021-10-12 15:15:00+05:30
2021-10-13,2021-10-19,4,18093.55,59.75,78.0,137.75,77.68,51.75,True,False,-1165.12,1706.25,541.13,hard_exit,False,False,fixed,fixed,09:45,2021-10-13 09:51:00+05:30,2021-10-13 15:15:00+05:30,1,2021-10-13 15:15:00+05:30
2021-10-14,2021-10-19,3,18267.75,43.65,33.1,76.75,12.45,43.03,False,True,2028.0,-645.45,1382.55,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2021-10-14 13:02:00+05:30,2021-10-14 09:46:00+05:30,1,2021-10-14 13:02:00+05:30
2021-10-14,2021-10-19,3,18299.5,18.2,19.6,37.8,2.2,7.6,False,False,1040.0,780.0,1820.0,winner_booking_ce_12pct,False,False,fixed,fixed,09:40,2021-10-14 14:54:00+05:30,2021-10-14 14:23:00+05:30,2,2021-10-14 14:54:00+05:30
2021-10-18,2021-10-19,1,18495.55,109.6,114.35,223.95,124.8,85.15,False,False,-988.0,1898.0,910.0,hard_exit,False,False,fixed,fixed,09:30,2021-10-18 15:15:00+05:30,2021-10-18 15:15:00+05:30,1,2021-10-18 15:15:00+05:30
2021-10-19,2021-10-19,0,18581.65,78.7,103.45,182.15,102.31,84.1,True,False,-1534.65,1257.75,-276.9,hard_exit,False,False,fixed,fixed,09:30,2021-10-19 09:32:00+05:30,2021-10-19 15:15:00+05:30,1,2021-10-19 15:15:00+05:30
2021-10-20,2021-10-26,4,18404.65,98.25,82.5,180.75,92.15,48.9,False,False,396.5,2184.0,2580.5,hard_exit,False,False,fixed,fixed,09:45,2021-10-20 15:15:00+05:30,2021-10-20 15:15:00+05:30,1,2021-10-20 15:15:00+05:30
2021-10-21,2021-10-26,3,18271.5,75.1,42.25,117.35,21.2,54.92,False,True,3503.5,-823.88,2679.62,winner_booking_ce_28pct,False,False,fixed,fixed,09:40,2021-10-21 14:06:00+05:30,2021-10-21 09:41:00+05:30,1,2021-10-21 14:06:00+05:30
2021-10-21,2021-10-26,3,18144.9,13.85,16.0,29.85,18.0,2.2,True,False,-270.07,897.0,626.93,winner_booking_pe_14pct,False,False,fixed,fixed,09:40,2021-10-21 14:56:00+05:30,2021-10-21 14:59:00+05:30,2,2021-10-21 14:59:00+05:30
2021-10-22,2021-10-26,2,18281.25,134.3,146.35,280.65,174.59,113.35,True,False,-2618.85,2145.0,-473.85,hard_exit,False,False,fixed,fixed,09:35,2021-10-22 14:30:00+05:30,2021-10-22 15:15:00+05:30,1,2021-10-22 15:15:00+05:30
2021-10-25,2021-10-26,1,18066.5,164.9,125.3,290.2,143.5,101.0,False,False,1391.0,1579.5,2970.5,hard_exit,False,False,fixed,fixed,09:30,2021-10-25 15:15:00+05:30,2021-10-25 15:15:00+05:30,1,2021-10-25 15:15:00+05:30
2021-10-26,2021-10-26,0,18244.3,115.05,107.8,222.85,149.56,65.35,True,False,-2243.48,2759.25,515.78,hard_exit,False,False,fixed,fixed,09:30,2021-10-26 10:48:00+05:30,2021-10-26 15:15:00+05:30,1,2021-10-26 15:15:00+05:30
2021-10-27,2021-11-02,4,18311.55,92.6,78.5,171.1,83.05,55.3,False,False,620.75,1508.0,2128.75,hard_exit,False,False,fixed,fixed,09:45,2021-10-27 15:15:00+05:30,2021-10-27 15:15:00+05:30,1,2021-10-27 15:15:00+05:30
2021-10-28,2021-11-02,3,18081.5,54.2,59.2,113.4,70.46,12.6,True,False,-1056.9,3029.0,1972.1,winner_booking_pe_21pct,False,False,fixed,fixed,09:40,2021-10-28 09:44:00+05:30,2021-10-28 14:27:00+05:30,1,2021-10-28 14:27:00+05:30
2021-10-28,2021-11-02,3,17862.85,28.7,1.25,29.95,22.5,1.62,False,True,403.0,-24.38,378.62,hard_exit,False,False,fixed,fixed,09:40,2021-10-28 15:15:00+05:30,2021-10-28 15:13:00+05:30,2,2021-10-28 15:15:00+05:30
2021-10-29,2021-11-02,2,17722.35,202.05,155.35,357.4,155.7,122.2,False,False,3012.75,2154.75,5167.5,hard_exit,False,False,fixed,fixed,09:35,2021-10-29 15:15:00+05:30,2021-10-29 15:15:00+05:30,1,2021-10-29 15:15:00+05:30
2021-12-01,2021-12-07,4,17134.65,94.95,104.8,199.75,123.44,54.7,True,False,-1851.52,3256.5,1404.97,hard_exit,False,False,fixed,fixed,09:45,2021-12-01 09:47:00+05:30,2021-12-01 15:15:00+05:30,1,2021-12-01 15:15:00+05:30
2021-12-02,2021-12-07,3,17258.35,56.85,56.95,113.8,14.8,74.04,False,True,2733.25,-1110.53,1622.72,winner_booking_ce_26pct,False,False,fixed,fixed,09:40,2021-12-02 13:33:00+05:30,2021-12-02 09:43:00+05:30,1,2021-12-02 13:33:00+05:30
2021-12-02,2021-12-07,3,17321.2,33.45,18.1,51.55,9.1,23.53,False,True,1582.75,-352.95,1229.8,winner_booking_ce_27pct,False,False,fixed,fixed,09:40,2021-12-02 14:24:00+05:30,2021-12-02 14:24:00+05:30,2,2021-12-02 14:24:00+05:30
2021-12-02,2021-12-07,3,17387.6,1.05,22.95,24.0,1.37,6.3,True,False,-20.48,1082.25,1061.78,winner_booking_pe_27pct,False,False,fixed,fixed,09:40,2021-12-02 15:10:00+05:30,2021-12-02 15:14:00+05:30,3,2021-12-02 15:14:00+05:30
2021-12-03,2021-12-07,2,17468.1,157.1,139.1,296.2,150.0,143.1,False,False,461.5,-260.0,201.5,hard_exit,False,False,fixed,fixed,09:35,2021-12-03 15:15:00+05:30,2021-12-03 15:15:00+05:30,1,2021-12-03 15:15:00+05:30
2021-12-06,2021-12-07,1,17152.5,152.3,138.05,290.35,145.7,115.35,False,False,429.0,1475.5,1904.5,hard_exit,False,False,fixed,fixed,09:30,2021-12-06 15:15:00+05:30,2021-12-06 15:15:00+05:30,1,2021-12-06 15:15:00+05:30
2021-12-07,2021-12-07,0,17025.8,107.65,126.05,233.7,117.6,80.35,False,False,-646.75,2970.5,2323.75,hard_exit,False,False,fixed,fixed,09:30,2021-12-07 15:15:00+05:30,2021-12-07 15:15:00+05:30,1,2021-12-07 15:15:00+05:30
2021-12-08,2021-12-14,4,17413.4,88.85,74.2,163.05,74.15,48.65,False,False,955.5,1660.75,2616.25,hard_exit,False,False,fixed,fixed,09:45,2021-12-08 15:15:00+05:30,2021-12-08 15:15:00+05:30,1,2021-12-08 15:15:00+05:30
2021-12-09,2021-12-14,3,17475.05,36.35,65.8,102.15,47.26,18.9,True,False,-708.82,3048.5,2339.68,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2021-12-09 09:41:00+05:30,2021-12-09 13:06:00+05:30,1,2021-12-09 13:06:00+05:30
2021-12-09,2021-12-14,3,17491.65,22.7,29.2,51.9,29.51,37.96,True,True,-442.65,-569.4,-1012.05,both_sl_hit,False,False,fixed,fixed,09:40,2021-12-09 13:56:00+05:30,2021-12-09 14:11:00+05:30,2,2021-12-09 14:11:00+05:30
2021-12-09,2021-12-14,3,17490.4,9.1,16.75,25.85,11.83,3.55,True,False,-177.45,858.0,680.55,winner_booking_pe_21pct,False,False,fixed,fixed,09:40,2021-12-09 14:57:00+05:30,2021-12-09 15:01:00+05:30,3,2021-12-09 15:01:00+05:30
2021-12-10,2021-12-14,2,17486.5,132.85,146.25,279.1,122.85,127.5,False,False,650.0,1218.75,1868.75,hard_exit,False,False,fixed,fixed,09:35,2021-12-10 15:15:00+05:30,2021-12-10 15:15:00+05:30,1,2021-12-10 15:15:00+05:30
2021-12-13,2021-12-14,1,17626.0,103.05,119.35,222.4,133.96,89.55,True,False,-2009.48,1937.0,-72.48,hard_exit,False,False,fixed,fixed,09:30,2021-12-13 12:21:00+05:30,2021-12-13 15:15:00+05:30,1,2021-12-13 15:15:00+05:30
2021-12-14,2021-12-14,0,17326.25,100.0,117.15,217.15,130.0,102.65,True,False,-1950.0,942.5,-1007.5,hard_exit,False,False,fixed,fixed,09:30,2021-12-14 09:35:00+05:30,2021-12-14 15:15:00+05:30,1,2021-12-14 15:15:00+05:30
2021-12-15,2021-12-21,4,17240.0,88.6,89.4,178.0,88.3,64.85,False,False,19.5,1595.75,1615.25,hard_exit,False,False,fixed,fixed,09:45,2021-12-15 15:15:00+05:30,2021-12-15 15:15:00+05:30,1,2021-12-15 15:15:00+05:30
2021-12-16,2021-12-21,3,17314.0,58.65,45.7,104.35,17.2,59.41,False,True,2694.25,-891.15,1803.1,winner_booking_ce_29pct,False,False,fixed,fixed,09:40,2021-12-16 14:15:00+05:30,2021-12-16 09:50:00+05:30,1,2021-12-16 14:15:00+05:30
