Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
872.1,2023-07-12,Wednesday,09:17:00,50.65,65,CE,19500.0,Sell,2023-07-12,Wednesday,15:15:00,15.2,2304.25,69.99012833168807,2023-07-13,,,Exit Condition Met For Trade
872.2,2023-07-12,Wednesday,09:17:00,61.25,65,PE,19500.0,Sell,2023-07-12,Wednesday,09:22:00,73.5,-796.25,-20.0,2023-07-13,,,Stop Loss Hit
873,2023-07-13,,09:17:00,19475.75,,,,,2023-07-13,,14:16:00,19440.45,-1053.0,,,2093.0,-1053.0,
873.1,2023-07-13,Thursday,09:17:00,29.4,65,CE,19500.0,Sell,2023-07-13,Thursday,09:19:00,35.3,-383.4999999999999,-20.068027210884352,2023-07-13,,,Stop Loss Hit
873.2,2023-07-13,Thursday,09:17:00,51.6,65,PE,19500.0,Sell,2023-07-13,Thursday,14:16:00,61.9,-669.4999999999998,-19.961240310077514,2023-07-13,,,Stop Loss Hit
874,2023-07-14,,09:17:00,19506.95,,,,,2023-07-14,,15:14:00,19563.5,-2307.5,,,1264.25,-2307.5,
874.1,2023-07-14,Friday,09:17:00,102.3,65,CE,19500.0,Sell,2023-07-14,Friday,15:14:00,122.75,-1329.2500000000002,-19.990224828934508,2023-07-20,,,Stop Loss Hit
874.2,2023-07-14,Friday,09:17:00,75.3,65,PE,19500.0,Sell,2023-07-14,Friday,09:22:00,90.35,-978.2499999999998,-19.9867197875166,2023-07-20,,,Stop Loss Hit
875,2023-07-17,,09:17:00,19583.4,,,,,2023-07-17,,15:15:00,19728.6,2067.0,,,2067.0,-312.0,Exit Condition Met For Trade
875.1,2023-07-17,Monday,09:17:00,77.0,65,CE,19600.0,Sell,2023-07-17,Monday,10:05:00,92.4,-1001.0000000000003,-20.000000000000007,2023-07-20,,,Stop Loss Hit
875.2,2023-07-17,Monday,09:17:00,87.5,65,PE,19600.0,Sell,2023-07-17,Monday,15:15:00,40.3,3068.0,53.94285714285714,2023-07-20,,,Exit Condition Met For Trade
876,2023-07-18,,09:17:00,19798.85,,,,,2023-07-18,,09:37:00,19748.75,-2102.75,,,0,-2102.75,
876.1,2023-07-18,Tuesday,09:17:00,67.65,65,CE,19800.0,Sell,2023-07-18,Tuesday,09:18:00,81.2,-880.7499999999998,-20.02956393200295,2023-07-20,,,Stop Loss Hit
876.2,2023-07-18,Tuesday,09:17:00,94.05,65,PE,19800.0,Sell,2023-07-18,Tuesday,09:37:00,112.85,-1221.9999999999998,-19.98936735778841,2023-07-20,,,Stop Loss Hit
877,2023-07-19,,09:17:00,19826.2,,,,,2023-07-19,,15:15:00,19833.2,-656.5,,,494.0,-1430.0,Exit Condition Met For Trade
877.1,2023-07-19,Wednesday,09:17:00,47.55,65,CE,19850.0,Sell,2023-07-19,Wednesday,15:15:00,39.7,510.24999999999966,16.50893796004205,2023-07-20,,,Exit Condition Met For Trade
877.2,2023-07-19,Wednesday,09:17:00,89.75,65,PE,19850.0,Sell,2023-07-19,Wednesday,09:19:00,107.7,-1166.7500000000002,-20.000000000000004,2023-07-20,,,Stop Loss Hit
878,2023-07-20,,09:17:00,19824.35,,,,,2023-07-20,,10:35:00,19843.35,-1209.0,,,780.0,-1209.0,
878.1,2023-07-20,Thursday,09:17:00,55.4,65,CE,19800.0,Sell,2023-07-20,Thursday,10:35:00,66.5,-721.5000000000001,-20.036101083032495,2023-07-20,,,Stop Loss Hit
878.2,2023-07-20,Thursday,09:17:00,37.4,65,PE,19800.0,Sell,2023-07-20,Thursday,09:21:00,44.9,-487.5,-20.053475935828878,2023-07-20,,,Stop Loss Hit
879,2023-07-21,,09:17:00,19813.05,,,,,2023-07-21,,15:15:00,19743.25,3227.25,,,4179.5,-1186.25,Exit Condition Met For Trade
879.1,2023-07-21,Friday,09:17:00,161.85,65,CE,19800.0,Sell,2023-07-21,Friday,15:15:00,95.7,4299.749999999999,40.87117701575532,2023-07-27,,,Exit Condition Met For Trade
879.2,2023-07-21,Friday,09:17:00,82.5,65,PE,19800.0,Sell,2023-07-21,Friday,09:42:00,99.0,-1072.5,-20.0,2023-07-27,,,Stop Loss Hit
880,2023-07-24,,09:17:00,19728.3,,,,,2023-07-24,,11:59:00,19670.6,-2681.25,,,773.5,-2681.25,
880.1,2023-07-24,Monday,09:17:00,100.05,65,CE,19750.0,Sell,2023-07-24,Monday,10:30:00,120.05,-1300.0,-19.99000499750125,2023-07-27,,,Stop Loss Hit
880.2,2023-07-24,Monday,09:17:00,105.75,65,PE,19750.0,Sell,2023-07-24,Monday,11:59:00,127.0,-1381.25,-20.094562647754138,2023-07-27,,,Stop Loss Hit
881,2023-07-25,,09:17:00,19694.55,,,,,2023-07-25,,15:15:00,19674.65,656.5,,,1491.75,-802.75,Exit Condition Met For Trade
881.1,2023-07-25,Tuesday,09:17:00,87.9,65,CE,19700.0,Sell,2023-07-25,Tuesday,15:15:00,62.4,1657.5000000000005,29.01023890784984,2023-07-27,,,Exit Condition Met For Trade
881.2,2023-07-25,Tuesday,09:17:00,77.0,65,PE,19700.0,Sell,2023-07-25,Tuesday,09:51:00,92.4,-1001.0000000000003,-20.000000000000007,2023-07-27,,,Stop Loss Hit
882,2023-07-26,,09:17:00,19730.2,,,,,2023-07-26,,15:15:00,19784.7,1742.0,,,2616.25,-26.0,Exit Condition Met For Trade
882.1,2023-07-26,Wednesday,09:17:00,50.9,65,CE,19750.0,Sell,2023-07-26,Wednesday,09:25:00,61.1,-663.0000000000002,-20.0392927308448,2023-07-27,,,Stop Loss Hit
882.2,2023-07-26,Wednesday,09:17:00,78.7,65,PE,19750.0,Sell,2023-07-26,Wednesday,15:15:00,41.7,2405.0,47.01397712833545,2023-07-27,,,Exit Condition Met For Trade
883,2023-07-27,,09:17:00,19846.5,,,,,2023-07-27,,15:15:00,19664.7,2453.75,,,2457.0,0,Exit Condition Met For Trade
883.1,2023-07-27,Thursday,09:17:00,46.4,65,CE,19850.0,Sell,2023-07-27,Thursday,15:15:00,0.2,3002.9999999999995,99.56896551724138,2023-07-27,,,Exit Condition Met For Trade
883.2,2023-07-27,Thursday,09:17:00,42.3,65,PE,19850.0,Sell,2023-07-27,Thursday,09:50:00,50.75,-549.2500000000002,-19.97635933806147,2023-07-27,,,Stop Loss Hit
884,2023-07-28,,09:17:00,19629.05,,,,,2023-07-28,,15:15:00,19651.8,-653.25,,,1329.25,-988.0,Exit Condition Met For Trade
884.1,2023-07-28,Friday,09:17:00,116.2,65,CE,19650.0,Sell,2023-07-28,Friday,15:15:00,105.25,711.7500000000002,9.423407917383823,2023-08-03,,,Exit Condition Met For Trade
884.2,2023-07-28,Friday,09:17:00,105.0,65,PE,19650.0,Sell,2023-07-28,Friday,11:45:00,126.0,-1365.0,-20.0,2023-08-03,,,Stop Loss Hit
885,2023-07-31,,09:17:00,19622.85,,,,,2023-07-31,,15:15:00,19760.0,1634.75,,,1807.0,-120.25,Exit Condition Met For Trade
885.1,2023-07-31,Monday,09:17:00,116.85,65,CE,19600.0,Sell,2023-07-31,Monday,10:06:00,140.2,-1517.7499999999995,-19.982884039366706,2023-08-03,,,Stop Loss Hit
885.2,2023-07-31,Monday,09:17:00,73.95,65,PE,19600.0,Sell,2023-07-31,Monday,15:15:00,25.45,3152.5,65.58485463150777,2023-08-03,,,Exit Condition Met For Trade
886,2023-08-01,,09:17:00,19762.65,,,,,2023-08-01,,15:15:00,19736.15,949.0,,,1293.5,-279.5,Exit Condition Met For Trade
886.1,2023-08-01,Tuesday,09:17:00,83.35,65,CE,19750.0,Sell,2023-08-01,Tuesday,15:15:00,56.4,1751.7499999999998,32.333533293341326,2023-08-03,,,Exit Condition Met For Trade
886.2,2023-08-01,Tuesday,09:17:00,61.65,65,PE,19750.0,Sell,2023-08-01,Tuesday,10:33:00,74.0,-802.7500000000001,-20.032441200324417,2023-08-03,,,Stop Loss Hit
887,2023-08-02,,09:17:00,19649.35,,,,,2023-08-02,,15:15:00,19542.6,2206.75,,,2661.75,-42.25,Exit Condition Met For Trade
887.1,2023-08-02,Wednesday,09:17:00,61.75,65,CE,19650.0,Sell,2023-08-02,Wednesday,15:15:00,16.0,2973.75,74.08906882591093,2023-08-03,,,Exit Condition Met For Trade
887.2,2023-08-02,Wednesday,09:17:00,59.1,65,PE,19650.0,Sell,2023-08-02,Wednesday,09:30:00,70.9,-767.0000000000002,-19.966159052453477,2023-08-03,,,Stop Loss Hit
888,2023-08-03,,09:17:00,19445.4,,,,,2023-08-03,,12:31:00,19410.45,-1257.75,,,1530.75,-1257.75,
888.1,2023-08-03,Thursday,09:17:00,44.25,65,CE,19450.0,Sell,2023-08-03,Thursday,09:19:00,53.1,-575.2500000000001,-20.000000000000004,2023-08-03,,,Stop Loss Hit
888.2,2023-08-03,Thursday,09:17:00,52.5,65,PE,19450.0,Sell,2023-08-03,Thursday,12:31:00,63.0,-682.5,-20.0,2023-08-03,,,Stop Loss Hit
889,2023-08-04,,09:17:00,19469.85,,,,,2023-08-04,,15:15:00,19530.9,864.5,,,890.5,-1280.5,Exit Condition Met For Trade
889.1,2023-08-04,Friday,09:17:00,119.8,65,CE,19450.0,Sell,2023-08-04,Friday,11:27:00,143.75,-1556.7500000000002,-19.99165275459099,2023-08-10,,,Stop Loss Hit
889.2,2023-08-04,Friday,09:17:00,90.6,65,PE,19450.0,Sell,2023-08-04,Friday,15:15:00,53.35,2421.2499999999995,41.11479028697571,2023-08-10,,,Exit Condition Met For Trade
890,2023-08-07,,09:17:00,19573.4,,,,,2023-08-07,,13:27:00,19603.05,-2184.0,,,380.25,-2184.0,
890.1,2023-08-07,Monday,09:17:00,96.15,65,CE,19550.0,Sell,2023-08-07,Monday,13:27:00,115.4,-1251.25,-20.02080083203328,2023-08-10,,,Stop Loss Hit
890.2,2023-08-07,Monday,09:17:00,71.65,65,PE,19550.0,Sell,2023-08-07,Monday,09:27:00,86.0,-932.7499999999997,-20.02791346824842,2023-08-10,,,Stop Loss Hit
891,2023-08-08,,09:17:00,19615.5,,,,,2023-08-08,,15:15:00,19566.5,1283.75,,,1540.5,-721.5,Exit Condition Met For Trade
891.1,2023-08-08,Tuesday,09:17:00,78.35,65,CE,19600.0,Sell,2023-08-08,Tuesday,15:15:00,45.6,2128.7499999999995,41.79961710274409,2023-08-10,,,Exit Condition Met For Trade
891.2,2023-08-08,Tuesday,09:17:00,65.0,65,PE,19600.0,Sell,2023-08-08,Tuesday,09:32:00,78.0,-845.0,-20.0,2023-08-10,,,Stop Loss Hit
892,2023-08-09,,09:17:00,19555.55,,,,,2023-08-09,,14:41:00,19566.2,-1576.25,,,1316.25,-1576.25,
892.1,2023-08-09,Wednesday,09:17:00,59.2,65,CE,19550.0,Sell,2023-08-09,Wednesday,14:41:00,71.05,-770.2499999999997,-20.016891891891884,2023-08-10,,,Stop Loss Hit
892.2,2023-08-09,Wednesday,09:17:00,61.95,65,PE,19550.0,Sell,2023-08-09,Wednesday,09:30:00,74.35,-805.9999999999994,-20.01614205004034,2023-08-10,,,Stop Loss Hit
893,2023-08-10,,09:17:00,19613.9,,,,,2023-08-10,,10:06:00,19620.75,-1277.25,,,390.0,-1277.25,
893.1,2023-08-10,Thursday,09:17:00,50.5,65,CE,19600.0,Sell,2023-08-10,Thursday,10:06:00,60.6,-656.5000000000001,-20.000000000000004,2023-08-10,,,Stop Loss Hit
893.2,2023-08-10,Thursday,09:17:00,47.75,65,PE,19600.0,Sell,2023-08-10,Thursday,09:19:00,57.3,-620.7499999999998,-19.999999999999996,2023-08-10,,,Stop Loss Hit
894,2023-08-11,,09:17:00,19497.7,,,,,2023-08-11,,15:15:00,19415.85,1001.0,,,1218.75,-494.0,Exit Condition Met For Trade
894.1,2023-08-11,Friday,09:17:00,106.35,65,CE,19500.0,Sell,2023-08-11,Friday,15:15:00,72.8,2180.75,31.546779501645506,2023-08-17,,,Exit Condition Met For Trade
894.2,2023-08-11,Friday,09:17:00,90.65,65,PE,19500.0,Sell,2023-08-11,Friday,11:01:00,108.8,-1179.7499999999995,-20.022062879205723,2023-08-17,,,Stop Loss Hit
895,2023-08-14,,09:17:00,19316.25,,,,,2023-08-14,,13:34:00,19382.8,-2258.75,,,1199.25,-2258.75,
895.1,2023-08-14,Monday,09:17:00,107.7,65,CE,19300.0,Sell,2023-08-14,Monday,13:34:00,129.25,-1400.7499999999998,-20.009285051067778,2023-08-17,,,Stop Loss Hit
895.2,2023-08-14,Monday,09:17:00,65.95,65,PE,19300.0,Sell,2023-08-14,Monday,09:24:00,79.15,-858.0000000000002,-20.015163002274452,2023-08-17,,,Stop Loss Hit
896,2023-08-16,,09:17:00,19333.75,,,,,2023-08-16,,15:15:00,19461.75,3051.75,,,3311.75,-188.5,Exit Condition Met For Trade
896.1,2023-08-16,Wednesday,09:17:00,58.6,65,CE,19350.0,Sell,2023-08-16,Wednesday,09:24:00,70.3,-760.4999999999998,-19.965870307167226,2023-08-17,,,Stop Loss Hit
896.2,2023-08-16,Wednesday,09:17:00,74.3,65,PE,19350.0,Sell,2023-08-16,Wednesday,15:15:00,15.65,3812.25,78.93674293405115,2023-08-17,,,Exit Condition Met For Trade
897,2023-08-17,,09:17:00,19445.6,,,,,2023-08-17,,15:15:00,19361.95,1758.25,,,1758.25,-165.75,Exit Condition Met For Trade
897.1,2023-08-17,Thursday,09:17:00,37.1,65,CE,19450.0,Sell,2023-08-17,Thursday,15:15:00,0.05,2408.2500000000005,99.86522911051213,2023-08-17,,,Exit Condition Met For Trade
897.2,2023-08-17,Thursday,09:17:00,50.05,65,PE,19450.0,Sell,2023-08-17,Thursday,09:27:00,60.05,-650.0,-19.980019980019982,2023-08-17,,,Stop Loss Hit
898,2023-08-18,,09:17:00,19294.05,,,,,2023-08-18,,15:15:00,19316.75,539.5,,,1537.25,0,Exit Condition Met For Trade
898.1,2023-08-18,Friday,09:17:00,90.35,65,CE,19300.0,Sell,2023-08-18,Friday,14:04:00,108.4,-1173.2500000000007,-19.977863862755964,2023-08-24,,,Stop Loss Hit
898.2,2023-08-18,Friday,09:17:00,103.55,65,PE,19300.0,Sell,2023-08-18,Friday,15:15:00,77.2,1712.7499999999995,25.446644133268947,2023-08-24,,,Exit Condition Met For Trade
899,2023-08-21,,09:17:00,19336.65,,,,,2023-08-21,,11:49:00,19383.0,-2102.75,,,373.75,-2102.75,
899.1,2023-08-21,Monday,09:17:00,70.0,65,CE,19350.0,Sell,2023-08-21,Monday,11:49:00,84.0,-910.0,-20.0,2023-08-24,,,Stop Loss Hit
899.2,2023-08-21,Monday,09:17:00,91.75,65,PE,19350.0,Sell,2023-08-21,Monday,10:13:00,110.1,-1192.7499999999995,-19.999999999999996,2023-08-24,,,Stop Loss Hit
900,2023-08-22,,09:17:00,19412.35,,,,,2023-08-22,,14:53:00,19384.3,-1686.75,,,357.5,-1686.75,
900.1,2023-08-22,Tuesday,09:17:00,59.15,65,CE,19400.0,Sell,2023-08-22,Tuesday,09:32:00,71.0,-770.2500000000001,-20.033812341504653,2023-08-24,,,Stop Loss Hit
900.2,2023-08-22,Tuesday,09:17:00,70.4,65,PE,19400.0,Sell,2023-08-22,Tuesday,14:53:00,84.5,-916.4999999999997,-20.028409090909083,2023-08-24,,,Stop Loss Hit
901,2023-08-23,,09:17:00,19411.45,,,,,2023-08-23,,11:25:00,19420.55,-1417.0,,,484.25,-1417.0,
901.1,2023-08-23,Wednesday,09:17:00,43.2,65,CE,19400.0,Sell,2023-08-23,Wednesday,11:25:00,51.85,-562.2499999999999,-20.023148148148145,2023-08-24,,,Stop Loss Hit
901.2,2023-08-23,Wednesday,09:17:00,65.75,65,PE,19400.0,Sell,2023-08-23,Wednesday,09:56:00,78.9,-854.7500000000003,-20.000000000000007,2023-08-24,,,Stop Loss Hit
902,2023-08-24,,09:17:00,19515.1,,,,,2023-08-24,,11:01:00,19497.95,-945.75,,,828.75,-945.75,
902.1,2023-08-24,Thursday,09:17:00,43.4,65,CE,19500.0,Sell,2023-08-24,Thursday,09:19:00,52.1,-565.5000000000002,-20.04608294930876,2023-08-24,,,Stop Loss Hit
902.2,2023-08-24,Thursday,09:17:00,29.25,65,PE,19500.0,Sell,2023-08-24,Thursday,11:01:00,35.1,-380.2500000000001,-20.000000000000004,2023-08-24,,,Stop Loss Hit
903,2023-08-25,,09:17:00,19270.45,,,,,2023-08-25,,15:15:00,19263.65,377.0,,,906.75,-1816.75,Exit Condition Met For Trade
903.1,2023-08-25,Friday,09:17:00,117.65,65,CE,19250.0,Sell,2023-08-25,Friday,15:15:00,94.35,1514.5000000000007,19.80450488737782,2023-08-31,,,Exit Condition Met For Trade
903.2,2023-08-25,Friday,09:17:00,87.45,65,PE,19250.0,Sell,2023-08-25,Friday,10:33:00,104.95,-1137.5,-20.011435105774726,2023-08-31,,,Stop Loss Hit
904,2023-08-28,,09:17:00,19309.1,,,,,2023-08-28,,12:32:00,19333.45,-2210.0,,,52.0,-2210.0,
904.1,2023-08-28,Monday,09:17:00,80.1,65,CE,19300.0,Sell,2023-08-28,Monday,12:32:00,96.1,-1040.0,-19.97503121098627,2023-08-31,,,Stop Loss Hit
904.2,2023-08-28,Monday,09:17:00,89.9,65,PE,19300.0,Sell,2023-08-28,Monday,09:21:00,107.9,-1170.0,-20.022246941045605,2023-08-31,,,Stop Loss Hit
905,2023-08-29,,09:17:00,19351.85,,,,,2023-08-29,,15:15:00,19341.4,152.75,,,692.25,-835.25,Exit Condition Met For Trade
905.1,2023-08-29,Tuesday,09:17:00,64.25,65,CE,19350.0,Sell,2023-08-29,Tuesday,15:15:00,48.75,1007.5,24.124513618677042,2023-08-31,,,Exit Condition Met For Trade
905.2,2023-08-29,Tuesday,09:17:00,65.8,65,PE,19350.0,Sell,2023-08-29,Tuesday,10:25:00,78.95,-854.7500000000003,-19.98480243161095,2023-08-31,,,Stop Loss Hit
906,2023-08-30,,09:17:00,19424.95,,,,,2023-08-30,,14:35:00,19395.7,-1244.75,,,487.5,-1244.75,
906.1,2023-08-30,Wednesday,09:17:00,50.05,65,CE,19400.0,Sell,2023-08-30,Wednesday,09:29:00,60.05,-650.0,-19.980019980019982,2023-08-31,,,Stop Loss Hit
906.2,2023-08-30,Wednesday,09:17:00,45.7,65,PE,19400.0,Sell,2023-08-30,Wednesday,14:35:00,54.85,-594.7499999999999,-20.021881838074396,2023-08-31,,,Stop Loss Hit
907,2023-08-31,,09:17:00,19376.4,,,,,2023-08-31,,09:49:00,19381.5,-1040.0,,,224.25,-1040.0,
907.1,2023-08-31,Thursday,09:17:00,18.5,65,CE,19400.0,Sell,2023-08-31,Thursday,09:49:00,22.2,-240.49999999999994,-19.999999999999996,2023-08-31,,,Stop Loss Hit
907.2,2023-08-31,Thursday,09:17:00,61.6,65,PE,19400.0,Sell,2023-08-31,Thursday,09:26:00,73.9,-799.5000000000002,-19.967532467532475,2023-08-31,,,Stop Loss Hit
908,2023-09-01,,09:17:00,19296.1,,,,,2023-09-01,,15:15:00,19435.15,1192.75,,,1280.5,-71.5,Exit Condition Met For Trade
908.1,2023-09-01,Friday,09:17:00,118.5,65,CE,19300.0,Sell,2023-09-01,Friday,12:38:00,142.2,-1540.4999999999993,-19.999999999999993,2023-09-07,,,Stop Loss Hit
908.2,2023-09-01,Friday,09:17:00,79.9,65,PE,19300.0,Sell,2023-09-01,Friday,15:15:00,37.85,2733.2500000000005,52.62828535669587,2023-09-07,,,Exit Condition Met For Trade
909,2023-09-04,,09:17:00,19496.95,,,,,2023-09-04,,13:10:00,19517.45,-1953.25,,,721.5,-1953.25,
909.1,2023-09-04,Monday,09:17:00,70.5,65,CE,19500.0,Sell,2023-09-04,Monday,13:10:00,84.6,-916.4999999999997,-19.999999999999993,2023-09-07,,,Stop Loss Hit
909.2,2023-09-04,Monday,09:17:00,79.7,65,PE,19500.0,Sell,2023-09-04,Monday,10:18:00,95.65,-1036.7500000000002,-20.012547051442912,2023-09-07,,,Stop Loss Hit
910,2023-09-05,,09:17:00,19547.05,,,,,2023-09-05,,15:15:00,19577.0,1043.25,,,1202.5,-926.25,Exit Condition Met For Trade
910.1,2023-09-05,Tuesday,09:17:00,56.25,65,CE,19550.0,Sell,2023-09-05,Tuesday,09:47:00,67.5,-731.25,-20.0,2023-09-07,,,Stop Loss Hit
910.2,2023-09-05,Tuesday,09:17:00,63.3,65,PE,19550.0,Sell,2023-09-05,Tuesday,15:15:00,36.0,1774.4999999999998,43.12796208530805,2023-09-07,,,Exit Condition Met For Trade
911,2023-09-06,,09:17:00,19585.75,,,,,2023-09-06,,09:42:00,19598.65,-1287.0,,,13.0,-1287.0,
911.1,2023-09-06,Wednesday,09:17:00,36.05,65,CE,19600.0,Sell,2023-09-06,Wednesday,09:42:00,43.25,-468.00000000000017,-19.972260748959787,2023-09-07,,,Stop Loss Hit
911.2,2023-09-06,Wednesday,09:17:00,63.05,65,PE,19600.0,Sell,2023-09-06,Wednesday,09:22:00,75.65,-819.0000000000006,-19.984139571768452,2023-09-07,,,Stop Loss Hit
912,2023-09-07,,09:17:00,19586.2,,,,,2023-09-07,,09:58:00,19593.7,-877.5,,,0,-877.5,
912.1,2023-09-07,Thursday,09:17:00,17.9,65,CE,19600.0,Sell,2023-09-07,Thursday,09:58:00,21.5,-234.00000000000009,-20.111731843575427,2023-09-07,,,Stop Loss Hit
912.2,2023-09-07,Thursday,09:17:00,49.5,65,PE,19600.0,Sell,2023-09-07,Thursday,09:24:00,59.4,-643.4999999999999,-19.999999999999996,2023-09-07,,,Stop Loss Hit
913,2023-09-08,,09:17:00,19754.15,,,,,2023-09-08,,10:32:00,19746.0,-2281.5,,,94.25,-2281.5,
913.1,2023-09-08,Friday,09:17:00,93.8,65,CE,19750.0,Sell,2023-09-08,Friday,09:30:00,112.55,-1218.75,-19.989339019189767,2023-09-14,,,Stop Loss Hit
913.2,2023-09-08,Friday,09:17:00,81.75,65,PE,19750.0,Sell,2023-09-08,Friday,10:32:00,98.1,-1062.7499999999995,-19.999999999999993,2023-09-14,,,Stop Loss Hit
914,2023-09-11,,09:17:00,19884.15,,,,,2023-09-11,,15:15:00,19997.65,2184.0,,,2366.0,-838.5,Exit Condition Met For Trade
914.1,2023-09-11,Monday,09:17:00,73.9,65,CE,19900.0,Sell,2023-09-11,Monday,09:21:00,88.7,-961.9999999999998,-20.027063599458724,2023-09-14,,,Stop Loss Hit
914.2,2023-09-11,Monday,09:17:00,91.2,65,PE,19900.0,Sell,2023-09-11,Monday,15:15:00,42.8,3146.0000000000005,53.0701754385965,2023-09-14,,,Exit Condition Met For Trade
915,2023-09-12,,09:17:00,20074.65,,,,,2023-09-12,,15:15:00,19985.1,2167.75,,,2258.75,-175.5,Exit Condition Met For Trade
915.1,2023-09-12,Tuesday,09:17:00,90.9,65,CE,20050.0,Sell,2023-09-12,Tuesday,15:15:00,44.0,3048.5000000000005,51.5951595159516,2023-09-14,,,Exit Condition Met For Trade
915.2,2023-09-12,Tuesday,09:17:00,67.65,65,PE,20050.0,Sell,2023-09-12,Tuesday,09:37:00,81.2,-880.7499999999998,-20.02956393200295,2023-09-14,,,Stop Loss Hit
916,2023-09-13,,09:17:00,19965.85,,,,,2023-09-13,,15:15:00,20068.2,1998.75,,,2203.5,-770.25,Exit Condition Met For Trade
916.1,2023-09-13,Wednesday,09:17:00,77.05,65,CE,19950.0,Sell,2023-09-13,Wednesday,09:21:00,92.45,-1001.0000000000003,-19.987021414665808,2023-09-14,,,Stop Loss Hit
916.2,2023-09-13,Wednesday,09:17:00,60.35,65,PE,19950.0,Sell,2023-09-13,Wednesday,15:15:00,14.2,2999.7500000000005,76.47058823529413,2023-09-14,,,Exit Condition Met For Trade
